                  q0             task.q+               q_sum                 q3D                diff
         1.21511e-07         1.53838e-06         1.65989e-06         4.06501e-05         3.89902e-05
                   0         7.98131e-07         7.98131e-07         2.27266e-05         2.19285e-05
                   0          3.7512e-07          3.7512e-07                   0         -3.7512e-07
                   0         1.79293e-07         1.79293e-07                   0        -1.79293e-07
                   0         8.33414e-08         8.33414e-08                   0        -8.33414e-08
                   0         3.90948e-08         3.90948e-08         1.81423e-06         1.77513e-06
                   0         1.80589e-08         1.80589e-08         9.14884e-07         8.96825e-07
                   0         8.16343e-09         8.16343e-09          3.7735e-07         3.69187e-07
                   0         3.50682e-09         3.50682e-09                   0        -3.50682e-09
                   0         1.37933e-09         1.37933e-09                   0        -1.37933e-09
                   0         4.05107e-10         4.05107e-10                   0        -4.05107e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
         1.50286e-07         1.01825e-06         1.16853e-06         2.02457e-05         1.90771e-05
        -5.61503e-07         2.87789e-06         2.31639e-06         5.29524e-05          5.0636e-05
        -5.31896e-07         4.30438e-06         3.77249e-06         0.000105731         0.000101958
        -2.78416e-07         4.65446e-06         4.37604e-06         0.000139738         0.000135362
         5.63762e-07         1.25112e-05         1.30749e-05         0.000153051         0.000139976
          2.7254e-06         3.32304e-05         3.59558e-05         0.000168975         0.000133019
         6.72427e-07         1.60092e-05         1.66816e-05         0.000184388         0.000167707
         -1.9929e-06        -7.25508e-06        -9.24798e-06         0.000196099         0.000205347
         2.16733e-07         1.19314e-05         1.21482e-05         0.000201683         0.000189535
          3.1276e-06         3.70938e-05         4.02214e-05         0.000200837         0.000160616
         1.51705e-06          2.1298e-05          2.2815e-05         0.000193835          0.00017102
        -2.01698e-07         5.75698e-06         5.55528e-06         0.000179285          0.00017373
        -2.78416e-07         3.08665e-06         2.80823e-06         0.000175145         0.000172337
        -7.66291e-07         4.23419e-06          3.4679e-06         0.000110309         0.000106841
        -4.15436e-07         2.57291e-06         2.15747e-06                   0        -2.15747e-06
         2.50357e-07         1.38569e-06         1.63605e-06         3.74064e-05         3.57704e-05
                   0         7.18337e-07         7.18337e-07          2.1225e-05         2.05066e-05
                   0         3.50618e-07         3.50618e-07                   0        -3.50618e-07
                   0         1.68831e-07         1.68831e-07                   0        -1.68831e-07
                   0         7.98578e-08         7.98578e-08                   0        -7.98578e-08
                   0         3.76937e-08         3.76937e-08           1.758e-06         1.72031e-06
                   0         1.75497e-08         1.75497e-08         8.90232e-07         8.72682e-07
                   0         7.96062e-09         7.96062e-09          3.6849e-07         3.60529e-07
                   0         3.43159e-09         3.43159e-09                   0        -3.43159e-09
                   0           1.352e-09           1.352e-09                   0          -1.352e-09
                   0         3.97646e-10         3.97646e-10                   0        -3.97646e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
         2.90714e-07         9.03605e-07         1.19432e-06         1.81748e-05         1.69805e-05
        -4.11297e-07          2.2764e-06          1.8651e-06         4.66505e-05         4.47854e-05
        -7.57606e-07          4.0165e-06         3.25889e-06         8.82232e-05         8.49643e-05
         -5.2039e-07         4.61239e-06           4.092e-06         0.000106896         0.000102804
         -2.1187e-07         6.63276e-06         6.42089e-06         0.000122877         0.000116456
         1.17913e-06         1.13514e-05         1.25305e-05         0.000138915         0.000126385
         2.31358e-06         1.08936e-05         1.32072e-05         0.000151328         0.000138121
         2.66547e-06           9.971e-06         1.26365e-05         0.000159988         0.000147351
         2.37397e-06         1.08722e-05         1.32461e-05         0.000163882         0.000150636
         1.53629e-06         1.20453e-05         1.35816e-05         0.000162839         0.000149257
         9.26199e-08         9.15983e-06         9.25245e-06          0.00015589         0.000146638
        -4.49051e-07         4.72783e-06         4.27878e-06         0.000137662         0.000133383
         -5.2039e-07         4.67936e-06         4.15897e-06         0.000132994         0.000128835
        -7.83305e-07         3.40676e-06         2.62345e-06          9.3991e-05         9.13675e-05
        -2.71192e-07         2.16815e-06         1.89696e-06                   0        -1.89696e-06
         3.87841e-07           1.226e-06         1.61384e-06         3.40389e-05         3.24251e-05
                   0         6.46257e-07         6.46257e-07         1.96616e-05         1.90153e-05
                   0         3.24965e-07         3.24965e-07                   0        -3.24965e-07
                   0         1.58485e-07         1.58485e-07                   0        -1.58485e-07
                   0         7.61588e-08         7.61588e-08                   0        -7.61588e-08
                   0         3.62409e-08         3.62409e-08         1.69651e-06         1.66027e-06
                   0          1.7003e-08          1.7003e-08         8.63031e-07         8.46028e-07
                   0         7.74487e-09         7.74487e-09         3.58634e-07         3.50889e-07
                   0         3.35022e-09         3.35022e-09                   0        -3.35022e-09
                   0         1.32255e-09         1.32255e-09                   0        -1.32255e-09
                   0         3.89528e-10         3.89528e-10                   0        -3.89528e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         6.00211e-07         6.00211e-07         1.33602e-05           1.276e-05
         2.13265e-09         1.45673e-06         1.45886e-06         3.23011e-05         3.08422e-05
        -5.00109e-07         2.53406e-06         2.03396e-06         5.34512e-05         5.14173e-05
        -6.62156e-07         3.14032e-06         2.47817e-06         6.14393e-05         5.89611e-05
        -8.68411e-07         3.86557e-06         2.99716e-06         7.13191e-05          6.8322e-05
        -5.54794e-07         4.21647e-06         3.66168e-06         8.32601e-05         7.95985e-05
        -3.78017e-07         4.31591e-06         3.93789e-06          9.0807e-05         8.68691e-05
        -3.24397e-07         4.23268e-06         3.90828e-06         9.51817e-05         9.12735e-05
        -3.68772e-07         4.37063e-06         4.00186e-06                   0        -4.00186e-06
        -4.98527e-07         4.33774e-06         3.83921e-06         9.53151e-05         9.14759e-05
         -7.2909e-07         4.14342e-06         3.41433e-06         8.97183e-05          8.6304e-05
         -7.1033e-07         3.45817e-06         2.74784e-06         7.80168e-05          7.5269e-05
        -6.62156e-07         3.20096e-06         2.53881e-06         7.58073e-05         7.32685e-05
        -3.46729e-07         2.23554e-06         1.88881e-06         6.00584e-05         5.81695e-05
         1.43139e-07         1.44389e-06         1.58703e-06                   0        -1.58703e-06
                   0         8.75543e-07         8.75543e-07         2.61996e-05          2.5324e-05
                   0         4.93166e-07         4.93166e-07          1.5931e-05         1.54378e-05
                   0         2.62016e-07         2.62016e-07                   0        -2.62016e-07
                   0         1.33748e-07         1.33748e-07                   0        -1.33748e-07
                   0         6.65435e-08         6.65435e-08                   0        -6.65435e-08
                   0         3.25055e-08         3.25055e-08          1.5367e-06          1.5042e-06
                   0         1.55325e-08         1.55325e-08         7.91397e-07         7.75864e-07
                   0         7.16613e-09         7.16613e-09         3.32353e-07         3.25187e-07
                   0          3.1269e-09          3.1269e-09                   0         -3.1269e-09
                   0          1.2417e-09          1.2417e-09                   0         -1.2417e-09
                   0         3.66968e-10         3.66968e-10                   0        -3.66968e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         3.62953e-07         3.62953e-07         8.84311e-06         8.48016e-06
                   0         8.45729e-07         8.45729e-07         2.01653e-05         1.93196e-05
         8.70406e-08         1.35408e-06         1.44112e-06         3.11788e-05         2.97377e-05
        -6.73806e-08         1.51314e-06         1.44576e-06          3.5167e-05         3.37213e-05
        -2.51682e-07         1.74683e-06         1.49515e-06          4.0399e-05         3.89038e-05
        -4.58636e-07         2.14141e-06         1.68277e-06         4.70922e-05         4.54095e-05
        -5.71462e-07         2.36955e-06         1.79809e-06         5.13691e-05          4.9571e-05
        -6.05271e-07         2.48231e-06         1.87704e-06         5.36193e-05         5.17423e-05
        -5.77306e-07         2.40454e-06         1.82723e-06         5.41797e-05         5.23524e-05
        -4.94767e-07         2.25176e-06         1.75699e-06         5.31114e-05         5.13544e-05
        -3.45491e-07         1.98202e-06         1.63653e-06         4.99197e-05         4.82832e-05
         -1.1289e-07          1.6275e-06         1.51461e-06         4.41908e-05         4.26762e-05
        -6.73806e-08         1.60002e-06         1.53264e-06         4.31183e-05         4.15856e-05
         2.34957e-07         1.28744e-06          1.5224e-06         3.60427e-05         3.45203e-05
                   0         8.93423e-07         8.93423e-07                   0        -8.93423e-07
                   0         5.76893e-07         5.76893e-07         1.85653e-05         1.79884e-05
                   0         3.48016e-07         3.48016e-07         1.20309e-05         1.16829e-05
                   0         1.97229e-07         1.97229e-07                   0        -1.97229e-07
                   0         1.06369e-07         1.06369e-07                   0        -1.06369e-07
                   0         5.53203e-08         5.53203e-08                   0        -5.53203e-08
                   0         2.79406e-08         2.79406e-08         1.33783e-06         1.30989e-06
                   0         1.36761e-08         1.36761e-08         6.99996e-07          6.8632e-07
                   0         6.41581e-09         6.41581e-09          2.9803e-07         2.91614e-07
                   0         2.83188e-09         2.83188e-09                   0        -2.83188e-09
                   0         1.13329e-09         1.13329e-09                   0        -1.13329e-09
                   0         3.36449e-10         3.36449e-10                   0        -3.36449e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         1.97858e-07         1.97858e-07         5.34132e-06         5.14346e-06
                   0         4.40215e-07         4.40215e-07         1.17242e-05          1.1284e-05
                   0         6.62306e-07         6.62306e-07         1.74551e-05         1.67927e-05
                   0         7.50041e-07         7.50041e-07         1.94908e-05         1.87408e-05
                   0         8.59409e-07         8.59409e-07         2.21466e-05         2.12872e-05
         3.34747e-07         9.70987e-07         1.30573e-06         2.56015e-05         2.42958e-05
         2.31542e-07          1.0321e-06         1.26364e-06         2.78268e-05         2.65632e-05
         2.00835e-07          1.0445e-06         1.24533e-06         2.89611e-05         2.77158e-05
         2.26227e-07         1.04736e-06         1.27358e-06         2.91967e-05         2.79231e-05
         3.01576e-07         1.01588e-06         1.31745e-06         2.86211e-05         2.73036e-05
         4.39321e-07         9.47339e-07         1.38666e-06         2.70834e-05         2.56967e-05
                   0          8.3397e-07          8.3397e-07         2.44687e-05         2.36347e-05
                   0         8.05783e-07         8.05783e-07         2.39952e-05         2.31895e-05
                   0         6.68308e-07         6.68308e-07          2.0798e-05         2.01296e-05
                   0         5.04557e-07         5.04557e-07                   0        -5.04557e-07
                   0          3.5094e-07          3.5094e-07         1.22175e-05         1.18666e-05
                   0         2.27253e-07         2.27253e-07         8.45873e-06         8.23147e-06
                   0         1.37971e-07         1.37971e-07                   0        -1.37971e-07
                   0         7.91846e-08         7.91846e-08                   0        -7.91846e-08
                   0         4.33657e-08         4.33657e-08                   0        -4.33657e-08
                   0         2.27967e-08         2.27967e-08         1.10972e-06         1.08693e-06
                   0         1.14886e-08         1.14886e-08         5.91868e-07         5.80379e-07
                   0         5.50134e-09         5.50134e-09         2.56228e-07         2.50726e-07
                   0          2.4629e-09          2.4629e-09                   0         -2.4629e-09
                   0         9.95094e-10         9.95094e-10                   0        -9.95094e-10
                   0         2.97068e-10         2.97068e-10                   0        -2.97068e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         9.74644e-08         9.74644e-08         2.98605e-06         2.88858e-06
                   0         2.10281e-07         2.10281e-07         6.42324e-06         6.21296e-06
                   0         3.07561e-07         3.07561e-07           9.362e-06         9.05443e-06
                   0         3.38991e-07         3.38991e-07         1.03799e-05         1.00409e-05
                   0         3.81008e-07         3.81008e-07         1.17008e-05         1.13198e-05
                   0         4.39848e-07         4.39848e-07         1.34101e-05         1.29702e-05
                   0         4.75527e-07         4.75527e-07         1.45113e-05         1.40358e-05
                   0         4.92014e-07         4.92014e-07         1.50768e-05         1.45847e-05
                   0         4.85651e-07         4.85651e-07         1.52088e-05         1.47231e-05
                   0         4.66713e-07         4.66713e-07          1.4967e-05         1.45003e-05
                   0         4.33126e-07         4.33126e-07         1.43013e-05         1.38682e-05
                   0         3.85851e-07         3.85851e-07         1.31692e-05         1.27834e-05
                   0         3.79743e-07         3.79743e-07         1.29621e-05         1.25824e-05
                   0          3.3085e-07          3.3085e-07         1.15629e-05         1.12321e-05
                   0         2.64197e-07         2.64197e-07                   0        -2.64197e-07
                   0         1.97291e-07         1.97291e-07         7.52442e-06         7.32713e-06
                   0         1.37293e-07         1.37293e-07         5.52992e-06         5.39262e-06
                   0         8.93841e-08         8.93841e-08         3.81263e-06         3.72324e-06
                   0         5.47303e-08         5.47303e-08                   0        -5.47303e-08
                   0         3.16889e-08         3.16889e-08         1.46075e-06         1.42906e-06
                   0         1.74113e-08         1.74113e-08         8.64207e-07         8.46795e-07
                   0         9.06805e-09         9.06805e-09          4.7097e-07         4.61902e-07
                   0          4.4451e-09          4.4451e-09         2.07779e-07         2.03334e-07
                   0         2.02265e-09         2.02265e-09         3.73664e-08         3.53437e-08
                   0         8.26221e-10         8.26221e-10                   0        -8.26221e-10
                   0         2.48225e-10         2.48225e-10                   0        -2.48225e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         4.40768e-08         4.40768e-08         1.53668e-06          1.4926e-06
                   0         9.37944e-08         9.37944e-08         3.27197e-06         3.17818e-06
                   0         1.34767e-07         1.34767e-07         4.71242e-06         4.57765e-06
                   0         1.49114e-07         1.49114e-07         5.20314e-06         5.05403e-06
                   0         1.67091e-07         1.67091e-07         5.83326e-06         5.66617e-06
                   0         1.87743e-07         1.87743e-07         6.64363e-06         6.45588e-06
                   0         1.99843e-07         1.99843e-07         7.16765e-06          6.9678e-06
                   0         2.04559e-07         2.04559e-07         7.44647e-06         7.24191e-06
                   0         2.05551e-07         2.05551e-07         7.53112e-06         7.32557e-06
                   0         2.01767e-07         2.01767e-07         7.45381e-06         7.25204e-06
                   0         1.92652e-07         1.92652e-07         7.19765e-06           7.005e-06
                   0         1.77455e-07         1.77455e-07         6.74318e-06         6.56573e-06
                   0         1.74167e-07         1.74167e-07         6.65929e-06         6.48513e-06
                   0         1.55454e-07         1.55454e-07         6.07708e-06         5.92163e-06
                   0         1.30192e-07         1.30192e-07                   0        -1.30192e-07
                   0         1.02861e-07         1.02861e-07         4.28414e-06         4.18128e-06
                   0         7.63179e-08         7.63179e-08         3.30961e-06          3.2333e-06
                   0         5.30327e-08         5.30327e-08         2.40209e-06         2.34906e-06
                   0         3.45365e-08         3.45365e-08                   0        -3.45365e-08
                   0         2.11127e-08         2.11127e-08         1.01062e-06         9.89508e-07
                   0         1.21256e-08         1.21256e-08         6.13407e-07         6.01281e-07
                   0         6.53126e-09         6.53126e-09         3.41965e-07         3.35434e-07
                   0         3.28024e-09         3.28024e-09         1.53914e-07         1.50634e-07
                   0         1.51811e-09         1.51811e-09         2.80545e-08         2.65364e-08
                   0         6.27229e-10         6.27229e-10                   0        -6.27229e-10
                   0         1.89684e-10         1.89684e-10                   0        -1.89684e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         1.80247e-08         1.80247e-08         6.86782e-07         6.68757e-07
                   0         3.80976e-08         3.80976e-08         1.45531e-06         1.41721e-06
                   0          5.4387e-08          5.4387e-08         2.08351e-06         2.02912e-06
                   0          5.9667e-08          5.9667e-08                   0         -5.9667e-08
                   0         6.64779e-08         6.64779e-08                   0        -6.64779e-08
                   0         7.53607e-08         7.53607e-08                   0        -7.53607e-08
                   0         8.09074e-08         8.09074e-08                   0        -8.09074e-08
                   0         8.37676e-08         8.37676e-08                   0        -8.37676e-08
                   0         8.40308e-08         8.40308e-08                   0        -8.40308e-08
                   0         8.26344e-08         8.26344e-08                   0        -8.26344e-08
                   0         7.93827e-08         7.93827e-08                   0        -7.93827e-08
                   0         7.41562e-08         7.41562e-08                   0        -7.41562e-08
                   0         7.33402e-08         7.33402e-08                   0        -7.33402e-08
                   0         6.72043e-08         6.72043e-08         2.81582e-06         2.74861e-06
                   0          5.8193e-08          5.8193e-08                   0         -5.8193e-08
                   0         4.79719e-08         4.79719e-08         2.10948e-06          2.0615e-06
                   0         3.73688e-08         3.73688e-08          1.6945e-06         1.65713e-06
                   0         2.73547e-08         2.73547e-08         1.28297e-06         1.25561e-06
                   0         1.87435e-08         1.87435e-08                   0        -1.87435e-08
                   0         1.19952e-08         1.19952e-08         5.87496e-07         5.75501e-07
                   0         7.15718e-09         7.15718e-09           3.658e-07         3.58643e-07
                   0          3.9708e-09          3.9708e-09         2.08526e-07         2.04556e-07
                   0         2.03782e-09         2.03782e-09         9.57367e-08         9.36989e-08
                   0         9.57496e-10         9.57496e-10         1.76863e-08         1.67288e-08
                   0         3.99645e-10         3.99645e-10                   0        -3.99645e-10
                   0         1.21566e-10         1.21566e-10                   0        -1.21566e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         4.94857e-09         4.94857e-09         2.27302e-07         2.22353e-07
                   0         1.04404e-08         1.04404e-08         4.81343e-07         4.70903e-07
                   0          1.4857e-08          1.4857e-08          6.8857e-07         6.73713e-07
                   0         1.63694e-08         1.63694e-08         7.58347e-07         7.41978e-07
                   0         1.82629e-08         1.82629e-08           8.475e-07         8.29237e-07
                   0         2.04927e-08         2.04927e-08         9.62009e-07         9.41516e-07
                   0         2.18773e-08         2.18773e-08         1.03729e-06         1.01542e-06
                   0         2.25632e-08         2.25632e-08         1.08002e-06         1.05745e-06
                   0         2.28821e-08         2.28821e-08         1.09741e-06         1.07452e-06
                   0         2.27744e-08         2.27744e-08         1.09444e-06         1.07167e-06
                   0         2.21996e-08         2.21996e-08          1.0696e-06         1.04741e-06
                   0         2.10677e-08         2.10677e-08         1.01998e-06          9.9891e-07
                   0         2.08066e-08         2.08066e-08          1.0105e-06          9.8969e-07
                   0         1.92685e-08         1.92685e-08         9.42488e-07         9.23219e-07
                   0         1.70295e-08         1.70295e-08                   0        -1.70295e-08
                   0         1.43798e-08         1.43798e-08         7.15456e-07         7.01076e-07
                   0         1.15217e-08         1.15217e-08         5.79728e-07         5.68207e-07
                   0          8.6956e-09          8.6956e-09         4.43246e-07         4.34551e-07
                   0         6.14378e-09         6.14378e-09                   0        -6.14378e-09
                   0         4.04428e-09         4.04428e-09         2.07322e-07         2.03277e-07
                   0         2.47144e-09         2.47144e-09         1.29995e-07         1.27523e-07
                   0         1.39713e-09         1.39713e-09         7.45582e-08          7.3161e-08
                   0         7.26996e-10         7.26996e-10         3.44197e-08         3.36927e-08
                   0         3.44928e-10         3.44928e-10         6.38265e-09         6.03772e-09
                   0         1.44909e-10         1.44909e-10                   0        -1.44909e-10
                   0         4.42438e-11         4.42438e-11                   0        -4.42438e-11
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         4.95227e-09         4.95227e-09         2.27458e-07         2.22506e-07
                   0         1.04495e-08         1.04495e-08         4.81674e-07         4.71224e-07
                   0         1.48653e-08         1.48653e-08         6.89043e-07         6.74178e-07
                   0         1.64129e-08         1.64129e-08         7.58867e-07         7.42454e-07
                   0          1.8242e-08          1.8242e-08         8.48082e-07          8.2984e-07
                   0         2.02439e-08         2.02439e-08         9.62669e-07         9.42425e-07
                   0         2.18546e-08         2.18546e-08           1.038e-06         1.01615e-06
                   0         2.28365e-08         2.28365e-08         1.08076e-06         1.05792e-06
                   0         2.29098e-08         2.29098e-08         1.09815e-06         1.07524e-06
                   0         2.24842e-08         2.24842e-08         1.09519e-06          1.0727e-06
                   0         2.20797e-08         2.20797e-08         1.07033e-06         1.04825e-06
                   0         2.11176e-08         2.11176e-08         1.02066e-06         9.99542e-07
                   0         2.08433e-08         2.08433e-08         1.01117e-06         9.90327e-07
                   0          1.9278e-08          1.9278e-08         9.43111e-07         9.23833e-07
                   0         1.70426e-08         1.70426e-08                   0        -1.70426e-08
                   0         1.43894e-08         1.43894e-08         7.15912e-07         7.01523e-07
                   0         1.15292e-08         1.15292e-08         5.80089e-07         5.68559e-07
                   0         8.70087e-09         8.70087e-09         4.43513e-07         4.34812e-07
                   0         6.14726e-09         6.14726e-09                   0        -6.14726e-09
                   0         4.04638e-09         4.04638e-09         2.07437e-07          2.0339e-07
                   0         2.47263e-09         2.47263e-09         1.30065e-07         1.27592e-07
                   0         1.39775e-09         1.39775e-09         7.45972e-08         7.31994e-08
                   0         7.27299e-10         7.27299e-10         3.44372e-08         3.37099e-08
                   0         3.45066e-10         3.45066e-10         6.38584e-09         6.04077e-09
                   0         1.44966e-10         1.44966e-10                   0        -1.44966e-10
                   0          4.4261e-11          4.4261e-11                   0         -4.4261e-11
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         1.80414e-08         1.80414e-08          6.8727e-07         6.69229e-07
                   0         3.81287e-08         3.81287e-08         1.45634e-06         1.41821e-06
                   0         5.44467e-08         5.44467e-08         2.08499e-06         2.03054e-06
                   0          5.9622e-08          5.9622e-08                   0         -5.9622e-08
                   0         6.66471e-08         6.66471e-08                   0        -6.66471e-08
                   0         7.62696e-08         7.62696e-08                   0        -7.62696e-08
                   0         8.11086e-08         8.11086e-08                   0        -8.11086e-08
                   0         8.30322e-08         8.30322e-08                   0        -8.30322e-08
                   0         8.40757e-08         8.40757e-08                   0        -8.40757e-08
                   0         8.36836e-08         8.36836e-08                   0        -8.36836e-08
                   0         7.98838e-08         7.98838e-08                   0        -7.98838e-08
                   0         7.41079e-08         7.41079e-08                   0        -7.41079e-08
                   0         7.33332e-08         7.33332e-08                   0        -7.33332e-08
                   0         6.72739e-08         6.72739e-08         2.81774e-06         2.75047e-06
                   0         5.82353e-08         5.82353e-08                   0        -5.82353e-08
                   0         4.80087e-08         4.80087e-08         2.11086e-06         2.06285e-06
                   0          3.7395e-08          3.7395e-08         1.69558e-06         1.65818e-06
                   0         2.73727e-08         2.73727e-08         1.28375e-06         1.25638e-06
                   0         1.87547e-08         1.87547e-08                   0        -1.87547e-08
                   0         1.20017e-08         1.20017e-08         5.87825e-07         5.75823e-07
                   0          7.1607e-09          7.1607e-09         3.65998e-07         3.58837e-07
                   0         3.97259e-09         3.97259e-09         2.08636e-07         2.04663e-07
                   0         2.03867e-09         2.03867e-09         9.57855e-08         9.37469e-08
                   0         9.57881e-10         9.57881e-10         1.76951e-08         1.67373e-08
                   0         3.99802e-10         3.99802e-10                   0        -3.99802e-10
                   0         1.21613e-10         1.21613e-10                   0        -1.21613e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         4.41185e-08         4.41185e-08         1.53794e-06         1.49383e-06
                   0         9.39003e-08         9.39003e-08         3.27468e-06         3.18078e-06
                   0         1.34861e-07         1.34861e-07         4.71634e-06         4.58148e-06
                   0         1.49656e-07         1.49656e-07         5.20742e-06         5.05777e-06
                   0         1.66844e-07         1.66844e-07         5.83811e-06         5.67127e-06
                   0         1.84649e-07         1.84649e-07         6.64916e-06         6.46451e-06
                   0         1.99535e-07         1.99535e-07         7.17362e-06         6.97409e-06
                   0         2.07923e-07         2.07923e-07         7.45267e-06         7.24475e-06
                   0         2.05864e-07         2.05864e-07         7.53737e-06          7.3315e-06
                   0         1.98151e-07         1.98151e-07         7.45996e-06          7.2618e-06
                   0         1.91158e-07         1.91158e-07         7.20353e-06         7.01237e-06
                   0         1.78068e-07         1.78068e-07          6.7486e-06         6.57053e-06
                   0         1.74608e-07         1.74608e-07          6.6646e-06         6.48999e-06
                   0         1.55543e-07         1.55543e-07         6.08189e-06         5.92635e-06
                   0         1.30324e-07         1.30324e-07                   0        -1.30324e-07
                   0         1.02946e-07         1.02946e-07         4.28731e-06         4.18437e-06
                   0         7.63794e-08         7.63794e-08         3.31195e-06         3.23557e-06
                   0         5.30709e-08         5.30709e-08         2.40369e-06         2.35062e-06
                   0          3.4559e-08          3.4559e-08                   0         -3.4559e-08
                   0         2.11248e-08         2.11248e-08         1.01121e-06          9.9008e-07
                   0         1.21318e-08         1.21318e-08         6.13746e-07         6.01614e-07
                   0         6.53426e-09         6.53426e-09         3.42146e-07         3.35612e-07
                   0         3.28163e-09         3.28163e-09         1.53993e-07         1.50711e-07
                   0         1.51872e-09         1.51872e-09         2.80686e-08         2.65499e-08
                   0         6.27475e-10         6.27475e-10                   0        -6.27475e-10
                   0         1.89758e-10         1.89758e-10                   0        -1.89758e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0          9.7585e-08          9.7585e-08         2.98887e-06         2.89129e-06
                   0         2.10478e-07         2.10478e-07         6.42936e-06         6.21889e-06
                   0         3.08091e-07         3.08091e-07         9.37097e-06         9.06288e-06
                   0         3.37809e-07         3.37809e-07         1.03901e-05         1.00523e-05
                   0         3.83072e-07         3.83072e-07         1.17122e-05         1.13291e-05
                   0         4.53459e-07         4.53459e-07         1.34232e-05         1.29697e-05
                   0         4.78174e-07         4.78174e-07         1.45255e-05         1.40473e-05
                   0         4.80063e-07         4.80063e-07         1.50915e-05         1.46115e-05
                   0         4.85855e-07         4.85855e-07         1.52236e-05         1.47378e-05
                   0         4.82473e-07         4.82473e-07         1.49815e-05         1.44991e-05
                   0         4.40311e-07         4.40311e-07          1.4315e-05         1.38747e-05
                   0          3.8449e-07          3.8449e-07         1.31818e-05         1.27973e-05
                   0         3.79058e-07         3.79058e-07         1.29745e-05         1.25954e-05
                   0         3.31441e-07         3.31441e-07         1.15736e-05         1.12421e-05
                   0         2.64412e-07         2.64412e-07                   0        -2.64412e-07
                   0         1.97496e-07         1.97496e-07         7.53073e-06         7.33324e-06
                   0         1.37412e-07         1.37412e-07         5.53425e-06         5.39684e-06
                   0         8.94566e-08         8.94566e-08         3.81538e-06         3.72592e-06
                   0         5.47688e-08         5.47688e-08                   0        -5.47688e-08
                   0         3.17084e-08         3.17084e-08         1.46162e-06         1.42991e-06
                   0         1.74206e-08         1.74206e-08         8.64694e-07         8.47273e-07
                   0         9.07232e-09         9.07232e-09         4.71222e-07          4.6215e-07
                   0           4.447e-09           4.447e-09         2.07885e-07         2.03438e-07
                   0         2.02347e-09         2.02347e-09         3.73851e-08         3.53616e-08
                   0         8.26545e-10         8.26545e-10                   0        -8.26545e-10
                   0         2.48321e-10         2.48321e-10                   0        -2.48321e-10
                   0                   0                   0                   0                   0
                   0                   0                   0                   0                   0
                   0         1.98055e-07         1.98055e-07           5.347e-06         5.14895e-06
                   0          4.4093e-07          4.4093e-07         1.17369e-05          1.1296e-05
                   0         6.62433e-07         6.62433e-07         1.74744e-05         1.68119e-05
                   0         7.57408e-07         7.57408e-07         1.95117e-05         1.87543e-05
                   0         8.54241e-07         8.54241e-07         2.21711e-05         2.13169e-05
